layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
6,up_proj,3.893453686032444e-05,0.02606200985610485,3.895238842233084e-05,0.5259491839229025,0.5259476419869202,0.5252407577732974,0.5259493141825654,4.181654685316276,4.1816570661735755,4.181208610885508,4.18165515358083
6,down_proj,0.00018129254749510437,0.026304516941308975,0.00018138400628231466,2.166116643773872,2.165994731838914,2.1597230431747816,2.166116803384594,5.339592080657072,5.339578172758506,5.338564565447101,5.339595235375346
7,q_proj,0.0003150849661324173,0.024626363068819046,0.0003150788543280214,0.5997892981578808,0.5997752487366425,0.5980099689383855,0.5997836117161919,4.711438205656157,4.7113801112922955,4.709203056147146,4.711427688380349
7,k_proj,0.0003443567838985473,0.023636607453227043,0.0003443577152211219,1.0473600999533828,1.0476236456085104,1.044282181924547,1.047355507003038,5.101555911825212,5.101798794398876,5.099566544966712,5.101557106462188
7,v_proj,0.001168908434920013,0.023198110982775688,0.001168914488516748,0.6407787455516627,0.6407797148896198,0.6401064278961679,0.6407782366212138,4.665958350495293,4.666056996804501,4.664929399432096,4.66595882520609
7,o_proj,0.0010386270005255938,0.02397993952035904,0.0010386535432189703,0.7552586803212451,0.7542819475024333,0.7540572395675241,0.7552507614668353,4.562306079887994,4.5611118350746835,4.561102389416747,4.562294742063469
7,gate_proj,0.0002901094558183104,0.02345949411392212,0.0002902845444623381,0.7998963423285584,0.8000199368834715,0.7987568750847999,0.7998960782184149,4.352947534542201,4.353305942781013,4.3528416329745765,4.352956127612866
7,up_proj,0.0007333321846090257,0.024939196184277534,0.0007334053516387939,0.6331809808267248,0.633177705554156,0.6323286453117675,0.6331819315499213,4.26011471542312,4.260015053345627,4.259861811003745,4.260126209454426
7,down_proj,0.00022564679966308177,0.024966256693005562,0.00022585262195207179,1.9156916226234115,1.9158846697744658,1.9109022924393837,1.9156850655699704,5.414431353886153,5.414505092523945,5.413035494965741,5.414430777027893
8,q_proj,0.0006600457709282637,0.023038025945425034,0.0006600301712751389,0.7023882630779504,0.7024782299812443,0.7014437900572117,0.7023984557914691,4.838097756397851,4.8382693545630735,4.836971335806388,4.838098620163359
8,k_proj,0.001008561346679926,0.022623658180236816,0.0010085590183734894,1.1476016276587695,1.1479375468132913,1.1452206423828453,1.1476491175948798,5.066587331953709,5.0671810282887115,5.063158751870296,5.066540941747666
8,v_proj,0.0004891993012279272,0.028005028143525124,0.0004892008728347719,0.3317765193735696,0.3318025644166277,0.3310504438615761,0.3317739661473897,4.176537850051197,4.176596138405056,4.176294036195254,4.176553623277496
8,o_proj,0.00019618224177975208,0.02651708573102951,0.00019618950318545103,0.7411745179598859,0.7412420657145125,0.739984286388461,0.7411737528132062,4.556740891344598,4.556847393509341,4.556057514679382,4.556744289683506
8,gate_proj,7.85275551606901e-05,0.02394244074821472,7.861282938392833e-05,0.6233924486005901,0.6234336204240206,0.6223041952859616,0.6233923740853148,4.3227630529559615,4.322886895442966,4.3223340143094875,4.32276441234054
